ensembl_gene_id,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000041487,NA,2.327181567,3.443470243,2.533588501,1.359127673,NA,NA
ENSCAFG00000041488,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041489,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041490,NA,0.166034619,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041491,NA,1.150576484,1.57695609,3.009886346,0.52392546,0.600330385,NA
ENSCAFG00000041492,NA,0.173565408,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041493,NA,0.965878407,1.849604645,2.311771272,0.800081161,0.423663775,NA
ENSCAFG00000041494,NA,0.138594905,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041495,NA,0.06338965,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041496,NA,0.705743653,-2.850960151,3.048917139,-0.935073018,0.349750671,NA
ENSCAFG00000041497,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041499,NA,0.517475599,1.352645909,1.628296244,0.830712417,0.40613611,NA
ENSCAFG00000041501,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041504,NA,0.228754645,0.541875812,3.108580431,0.174316163,0.861616998,NA
ENSCAFG00000041505,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041506,NA,0,0,0,0,1,NA
ENSCAFG00000041507,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041509,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041511,NA,0.072907627,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041512,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041513,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041515,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041517,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041521,NA,0.394025603,-1.312311005,2.778870046,-0.472246267,0.636751019,NA
ENSCAFG00000041523,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041524,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041526,NA,0.716325755,0.292786178,1.717507565,0.170471551,0.864639306,NA
ENSCAFG00000041527,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041528,NA,0.516635175,2.013178521,3.052848735,0.659442605,0.509611591,NA
ENSCAFG00000041529,NA,0.126779299,0.954068573,3.108580431,0.306914553,0.758908412,NA
ENSCAFG00000041530,NA,0.965970311,-0.323353973,1.315005859,-0.245895462,0.805763157,NA
ENSCAFG00000041531,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041533,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041534,NA,0.144048639,0.954068573,3.108580431,0.306914553,0.758908412,NA
ENSCAFG00000041535,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041536,NA,0.422561398,0.120759896,2.858265028,0.04224937,0.966299906,NA
ENSCAFG00000041538,NA,0.96637418,1.518078534,1.827579764,0.830649673,0.406171565,NA
ENSCAFG00000041539,NA,0,0,0,0,1,NA
ENSCAFG00000041541,NA,0.070155301,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041542,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041543,NA,0.46440625,-0.765757572,2.773165622,-0.276131207,0.782447292,NA
ENSCAFG00000041544,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041545,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041546,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041547,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041548,NA,0.307374176,1.030381797,2.783191555,0.370215911,0.711221622,NA
ENSCAFG00000041549,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041550,NA,0.07202432,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041552,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041553,NA,0.473436972,-0.768148171,2.159147135,-0.355764625,0.722016843,NA
ENSCAFG00000041554,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041555,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041557,NA,0.085347452,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041558,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041561,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041562,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041563,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041564,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041565,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041566,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041567,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041569,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041570,NA,0.111913071,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041571,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041572,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041574,NA,0.680942165,-0.794105807,1.494371096,-0.531397997,0.595143009,NA
ENSCAFG00000041575,NA,0.561716186,0.700395209,2.917085756,0.240101001,0.810251959,NA
ENSCAFG00000041576,KRT34,0,NA,NA,NA,NA,NA
ENSCAFG00000041577,NA,0.080687167,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041579,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041580,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041582,OR5AC26,0,NA,NA,NA,NA,NA
ENSCAFG00000041583,NA,0.08263837,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041584,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041585,NA,0.167478738,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041586,NA,0.92486711,-0.487522342,1.474849676,-0.330557311,0.740978896,NA
ENSCAFG00000041587,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041588,NA,0.995304182,1.453364977,3.021057597,0.481078209,0.630460915,NA
ENSCAFG00000041589,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041590,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041591,NA,2.089196326,1.153022274,2.951434719,0.39066501,NA,NA
ENSCAFG00000041594,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041595,NA,1.005346141,1.411589597,1.118561889,1.261968256,0.206960209,NA
ENSCAFG00000041598,NA,0.151607606,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041599,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041600,NA,0.566998468,-1.924440923,3.062358431,-0.628417923,0.529730199,NA
ENSCAFG00000041601,NA,0.992196607,-0.878898304,1.343844025,-0.654018091,0.51310015,NA
ENSCAFG00000041603,NA,0.255735585,-0.35121065,3.108580431,-0.11298104,0.910045587,NA
ENSCAFG00000041604,NA,0.206677925,0.541875812,3.108580431,0.174316163,0.861616998,NA
ENSCAFG00000041605,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041606,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041607,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041608,OR3A1H,0.080687167,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041609,NA,0.079299672,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041610,NA,0.148737101,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041612,NA,1.57008342,4.230312584,3.011614374,1.404666089,NA,NA
ENSCAFG00000041613,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041614,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041615,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041617,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041619,OR9K2C,0,NA,NA,NA,NA,NA
ENSCAFG00000041620,NA,0.526437235,-2.424781425,3.061682877,-0.791976675,0.428374277,NA
ENSCAFG00000041621,NA,0.231720124,1.475462119,3.103318899,0.475446503,0.634468755,NA
ENSCAFG00000041622,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041624,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041625,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041626,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041629,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041630,NA,0.410469125,-2.070459605,3.075508527,-0.673208865,0.500814422,NA
ENSCAFG00000041633,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041634,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041635,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041636,NA,0.289355189,-0.741165674,2.796166153,-0.265064961,0.790959419,NA
ENSCAFG00000041637,OR7A65,0,NA,NA,NA,NA,NA
ENSCAFG00000041638,NA,0.32614399,-0.79495341,2.776569767,-0.286307738,0.774642432,NA
ENSCAFG00000041640,NA,0.072907627,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041641,NA,0.344053814,1.380463566,3.084253098,0.447584398,0.654453165,NA
ENSCAFG00000041642,NA,0.495931668,1.193888269,2.809598414,0.424931999,0.670886247,NA
ENSCAFG00000041643,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041644,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041645,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041647,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041648,NA,0.07202432,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041649,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041650,NA,0.617957465,0.301423563,2.22612036,0.135403084,0.892293186,NA
ENSCAFG00000041651,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041652,NA,0.317188655,-0.788862622,2.02122375,-0.390289607,0.696322408,NA
ENSCAFG00000041653,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041657,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041658,RLN3,0.26465387,-1.277225528,3.106255682,-0.411178492,0.680941658,NA
ENSCAFG00000041659,NA,0.45235985,0.968270733,3.084252972,0.313940115,0.753566522,NA
ENSCAFG00000041660,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041661,NA,0.988571123,0.332621434,1.115450971,0.29819458,0.765554658,NA
ENSCAFG00000041662,NA,0.90745936,2.344769745,1.071418217,2.188472911,0.028635172,NA
ENSCAFG00000041663,NA,0.080998735,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041667,NA,0.167985821,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041668,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041669,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041671,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041672,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041673,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041674,OR10A3E,0.161374334,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041675,NA,0.791901424,-1.805082977,1.235210125,-1.461357011,0.143917492,NA
ENSCAFG00000041677,NA,0.347130817,-1.818572537,3.087562165,-0.588999489,0.555861617,NA
ENSCAFG00000041678,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041679,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041680,NA,0.651670965,1.184936247,1.242218331,0.953887265,0.34014071,NA
ENSCAFG00000041683,OR11J4,0,NA,NA,NA,NA,NA
ENSCAFG00000041684,NA,0.295964354,0.129687988,2.02405401,0.064073383,0.948911795,NA
ENSCAFG00000041685,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041686,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041691,NA,0.615681645,0.650190328,2.185490525,0.297503155,0.766082399,NA
ENSCAFG00000041692,NA,0.768127066,-2.976891647,3.045802949,-0.977374997,0.328383537,NA
ENSCAFG00000041693,NA,0.075360695,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041694,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041696,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041697,NA,0.697653175,-2.864873481,3.048559751,-0.939746541,0.347347586,NA
ENSCAFG00000041699,OR2AT2B,0.26465387,-1.277225528,3.106255682,-0.411178492,0.680941658,NA
ENSCAFG00000041700,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041701,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041702,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041703,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041706,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041707,NA,0.232266596,0.541875812,3.108580431,0.174316163,0.861616998,NA
ENSCAFG00000041710,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041711,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041712,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041713,CD4,2.104125933,1.566248868,2.957630539,0.529562042,NA,NA
ENSCAFG00000041714,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041715,NA,0.145815255,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041716,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041717,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041719,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041720,NA,0.787908603,-0.672273171,1.787551484,-0.376086047,0.706852927,NA
ENSCAFG00000041721,NA,0.20955133,-1.22196283,2.840062367,-0.430259154,0.667007136,NA
ENSCAFG00000041722,NA,0.360177953,0.540287176,2.794488167,0.193340298,0.846692468,NA
ENSCAFG00000041723,NA,0.570612591,-1.237166846,2.118276685,-0.584044027,0.559190691,NA
ENSCAFG00000041724,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041725,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041726,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041729,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041730,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041733,NA,0.06338965,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041735,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041737,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041738,NA,0.555097705,2.727365724,3.041995605,0.896571224,0.369947759,NA
ENSCAFG00000041739,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041740,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041741,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041742,NA,0.080687167,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041743,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041745,NA,0.367680565,1.343664341,2.778072631,0.483667823,0.628621633,NA
ENSCAFG00000041746,NA,0.958919871,-0.324409782,1.583815748,-0.204827981,0.837706525,NA
ENSCAFG00000041748,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041749,NA,0.43805706,-1.408648416,2.01030884,-0.700712442,0.48348249,NA
ENSCAFG00000041750,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041751,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041752,NA,0.170694904,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041754,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041755,NA,0.161374334,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041756,NA,0.080998735,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041758,NA,0,0,0,0,1,NA
ENSCAFG00000041759,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041760,NA,0.06338965,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041762,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041763,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041764,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041765,NA,0.176435913,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041767,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041769,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041771,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041772,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041774,NA,0.187273765,-0.35121065,3.108580431,-0.11298104,0.910045587,NA
ENSCAFG00000041775,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041776,NA,0.243562244,-0.35121065,3.108580431,-0.11298104,0.910045587,NA
ENSCAFG00000041777,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041778,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041779,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041780,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041781,NA,0.144174492,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041783,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041785,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041786,NA,0.119346185,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041787,NA,0.06338965,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041788,NA,0.357530552,0.591291502,2.058096973,0.287300117,0.773882533,NA
ENSCAFG00000041790,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041791,NA,0.13131723,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041793,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041794,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041795,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041796,NA,0.08263837,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041797,OR2D3H,0.950315457,-2.071836515,2.262583052,-0.915695233,0.359826766,NA
ENSCAFG00000041798,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041799,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041800,NA,0.085347452,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041801,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041802,NA,0.176435913,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041804,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041805,NA,0.160242276,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041806,NA,0.496368412,-0.043491924,2.146580362,-0.020261028,0.983835145,NA
ENSCAFG00000041807,NA,0.08263837,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041810,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041811,NA,0.250507976,-0.677781508,3.107261145,-0.218128273,0.827329169,NA
ENSCAFG00000041812,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041813,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041814,NA,0.756476314,-1.019918176,1.14584235,-0.890103404,0.373410366,NA
ENSCAFG00000041815,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041816,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041817,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041818,NA,0.08263837,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041819,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041820,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041821,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041822,NA,0.253217058,-1.443500591,3.103566644,-0.465110228,0.641852522,NA
ENSCAFG00000041823,NA,0.380337898,2.205534848,3.062274565,0.720227661,0.471384835,NA
ENSCAFG00000041824,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041826,NA,0.661425905,1.266293234,1.413281342,0.895995154,0.370255351,NA
ENSCAFG00000041827,NA,0.07202432,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041828,NA,0.07202432,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041829,NA,9.257754129,3.680010417,2.348514891,1.566952132,NA,NA
ENSCAFG00000041830,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041831,NA,0.146028019,0.954068573,3.108580431,0.306914553,0.758908412,NA
ENSCAFG00000041832,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041833,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041834,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041835,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041837,NA,0.080687167,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041838,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041839,NA,0.138594905,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041840,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041841,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041842,NA,0.144388385,0.954068573,3.108580431,0.306914553,0.758908412,NA
ENSCAFG00000041843,OR2AJ7,0,NA,NA,NA,NA,NA
ENSCAFG00000041844,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041846,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041847,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041848,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041849,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041850,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041851,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041852,OR2D2C,0,NA,NA,NA,NA,NA
ENSCAFG00000041853,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041854,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041855,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041856,NA,0.237899016,1.51216491,3.101991066,0.487482033,0.625916773,NA
ENSCAFG00000041858,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041859,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041861,NA,0.227026754,1.412905876,2.804813763,0.503743206,0.614441843,NA
ENSCAFG00000041862,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041863,NA,0.561921566,0.200052811,1.730166454,0.115626338,0.907948688,NA
ENSCAFG00000041864,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041865,NA,0.803850966,0.970722323,2.987880773,0.324886566,0.745266925,NA
ENSCAFG00000041866,OR2T15,0,NA,NA,NA,NA,NA
ENSCAFG00000041867,NA,1.038215176,-2.815386325,2.900391402,-0.97069186,0.331701746,NA
ENSCAFG00000041869,NA,0.45621859,-2.246645267,3.068218619,-0.732231156,0.464027491,NA
ENSCAFG00000041870,NA,0.157999064,0.954068573,3.108580431,0.306914553,0.758908412,NA
ENSCAFG00000041873,NA,0.167869606,-1.158676205,3.107261155,-0.372893087,0.709228017,NA
ENSCAFG00000041874,NA,0.136297277,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041875,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041876,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041878,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041879,NA,0.505026912,-0.833033955,2.914692735,-0.285805068,0.775027426,NA
ENSCAFG00000041880,NA,0.513399531,-0.197725412,1.468919763,-0.134605999,0.892923398,NA
ENSCAFG00000041881,NA,0.080687167,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041883,NA,0.939098897,1.812953142,2.363388995,0.767098919,0.443022705,NA
ENSCAFG00000041888,NA,0.07202432,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041889,NA,0.198803619,1.36300242,3.106405844,0.438771522,0.660827097,NA
ENSCAFG00000041891,NA,0.275365869,1.02903744,2.828954673,0.36375183,0.716043336,NA
ENSCAFG00000041892,NA,0.322902203,-0.794971939,2.780326405,-0.285927558,0.774933606,NA
ENSCAFG00000041893,OR8B60,0,NA,NA,NA,NA,NA
ENSCAFG00000041894,NA,0.111913071,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041895,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041896,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041897,NA,0.31807041,1.106167084,3.101697532,0.356632803,0.721366717,NA
ENSCAFG00000041899,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041900,NA,1.035747969,1.093033956,1.118992788,0.976801609,0.328667379,NA
ENSCAFG00000041901,NA,0.411278193,-1.271049826,2.840686655,-0.447444573,0.654554099,NA
ENSCAFG00000041902,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041903,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041904,NA,0.176435913,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041905,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041907,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041908,NA,0.15749198,0.060982112,3.108580431,0.019617351,0.984348623,NA
ENSCAFG00000041909,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041912,NA,0.369659945,1.362443412,1.983420497,0.686916069,0.49213562,NA
ENSCAFG00000041913,NA,0.08263837,0.473174873,3.108580431,0.152215741,0.879016779,NA
ENSCAFG00000041914,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041915,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041916,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041917,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041919,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041920,NA,0.176435913,-0.832104349,3.108580431,-0.267679852,0.78894576,NA
ENSCAFG00000041922,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041925,NA,0.566998468,-1.924440923,3.062358431,-0.628417923,0.529730199,NA
ENSCAFG00000041927,NA,6.361177988,3.36862674,2.256308528,1.492981433,NA,NA
ENSCAFG00000041928,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041929,OR52H2,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041932,NA,0.390324114,2.217851908,2.703473625,0.820371202,0.412004527,NA
ENSCAFG00000041933,NA,0.338680725,-0.796332139,3.106255662,-0.256364004,0.79766978,NA
ENSCAFG00000041934,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041935,NA,0.753133882,-2.955028022,3.046324562,-0.970030593,0.332031243,NA
ENSCAFG00000041936,NA,0,0,0,0,1,NA
ENSCAFG00000041937,NA,0.673543214,0.902084963,1.428657392,0.631421479,0.527764976,NA
ENSCAFG00000041939,NA,0.088217957,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041941,NA,0.055956535,-0.419911588,3.108580431,-0.135081462,0.892547467,NA
ENSCAFG00000041942,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000041944,NA,0,NA,NA,NA,NA,NA
