Name,Length,EffectiveLength,TPM,NumReads
ENSCAFT00000037436,1122,852.476,44.940206,420.316
ENSCAFT00000085460,727,457.559,60.353937,302.979
ENSCAFT00000068667,326,72.525,0,0
ENSCAFT00000000009,695,425.59,101.304841,473.021
ENSCAFT00000045122,213,22.424,8.129311,2
ENSCAFT00000000011,774,504.531,15.234554,84.329
ENSCAFT00000080007,3950,3680.476,0,0
ENSCAFT00000078338,2068,1798.476,30.948791,610.671
ENSCAFT00000045188,1575,1305.476,0.209456,3
ENSCAFT00000000012,2703,2433.476,0,0
ENSCAFT00000079013,1103,833.476,0,0
ENSCAFT00000072357,3242,2972.476,6.465351,210.848
ENSCAFT00000090738,3110,2840.476,19.514706,608.152
ENSCAFT00000084187,3817,3547.476,0,0
ENSCAFT00000066799,588,318.772,0,0
ENSCAFT00000085285,729,459.558,0,0
ENSCAFT00000064902,1952,1682.476,0,0
ENSCAFT00000062182,1308,1038.476,0,0
ENSCAFT00000090085,849,579.497,0,0
ENSCAFT00000087734,1098,828.476,0,0
ENSCAFT00000082042,1377,1107.476,0,0
ENSCAFT00000000013,3513,3243.476,7.781633,276.911
ENSCAFT00000036234,3370,3100.476,2.084312,70.901
ENSCAFT00000071819,2791,2521.476,0,0
ENSCAFT00000086899,3124,2854.476,0.360603,11.293
ENSCAFT00000081957,3797,3527.476,0.149211,5.775
ENSCAFT00000076194,2998,2728.476,0,0
ENSCAFT00000084218,2920,2650.476,2.205026,64.12
ENSCAFT00000087925,3241,2971.476,0,0
ENSCAFT00000089887,1116,846.476,0,0
ENSCAFT00000000014,4166,3896.476,6.318067,270.094
ENSCAFT00000042968,4055,3785.476,0,0
ENSCAFT00000046825,4085,3815.476,0,0
ENSCAFT00000090425,4013,3743.476,2.70035,110.906
ENSCAFT00000050668,860,590.492,0,0
ENSCAFT00000000017,3996,3726.476,0,0
ENSCAFT00000056038,4730,4460.476,0.020434,1
ENSCAFT00000077256,1745,1475.476,0,0
ENSCAFT00000063226,803,533.516,0,0
ENSCAFT00000074555,239,29.82,0,0
ENSCAFT00000060287,1497,1227.476,0,0
ENSCAFT00000055257,2210,1940.476,0,0
ENSCAFT00000072567,592,322.761,0,0
ENSCAFT00000084360,509,240.1,0,0
ENSCAFT00000073760,785,515.527,0,0
ENSCAFT00000076948,360,98.671,0,0
ENSCAFT00000084966,429,161.545,0,0
ENSCAFT00000079520,701,431.582,0,0
ENSCAFT00000067136,356,95.363,0,0
ENSCAFT00000092358,317,66.43,0,0
ENSCAFT00000059481,1110,840.476,0,0
ENSCAFT00000056168,1203,933.476,0,0
ENSCAFT00000065733,1267,997.476,0,0
ENSCAFT00000086725,1380,1110.476,0,0
ENSCAFT00000089510,1121,851.476,0,0
ENSCAFT00000068711,624,354.695,0,0
ENSCAFT00000082559,947,677.483,0,0
ENSCAFT00000041759,134,1.986,0,0
ENSCAFT00000000022,1956,1686.476,0,0
ENSCAFT00000078436,1125,855.476,0,0
ENSCAFT00000077201,1127,857.476,0.259181,2.438
ENSCAFT00000082397,868,598.491,5.860814,38.484
ENSCAFT00000086546,2025,1755.476,0.149047,2.871
ENSCAFT00000000024,791,521.524,3.853354,22.048
ENSCAFT00000000025,1205,935.476,0,0
ENSCAFT00000060824,1196,926.476,0.114062,1.159
ENSCAFT00000078077,829,559.507,0,0
ENSCAFT00000064522,705,435.579,0,0
ENSCAFT00000074937,1047,777.476,0,0
ENSCAFT00000000028,5511,5241.476,5.291194,304.275
ENSCAFT00000093974,2404,2134.476,2.166065,50.725
ENSCAFT00000080653,474,205.461,0,0
ENSCAFT00000040403,103,103,0,0
ENSCAFT00000066885,1535,1265.476,0,0
ENSCAFT00000073655,1595,1325.476,0,0
ENSCAFT00000000033,3997,3727.476,4.040775,165.249
ENSCAFT00000047374,4318,4048.476,6.047652,268.619
ENSCAFT00000075681,4129,3859.476,0,0
ENSCAFT00000086254,4006,3736.476,0,0
ENSCAFT00000077045,4202,3932.476,0.466612,20.132
ENSCAFT00000063871,699,429.586,0,0
ENSCAFT00000083643,981,711.477,0,0
ENSCAFT00000085524,1076,806.476,0,0
ENSCAFT00000080788,516,247.053,1.106809,3
ENSCAFT00000083889,1128,858.476,0.424691,4
ENSCAFT00000081103,1583,1313.476,0,0
ENSCAFT00000063405,1685,1415.476,0,0
ENSCAFT00000075048,1481,1211.476,0,0
ENSCAFT00000079074,799,529.518,0,0
ENSCAFT00000080429,1705,1435.476,0,0
ENSCAFT00000088002,1537,1267.476,0,0
ENSCAFT00000036397,3297,3027.476,11.289938,375
ENSCAFT00000000035,1291,1021.476,11.867644,133
ENSCAFT00000093518,924,654.485,0,0
ENSCAFT00000059766,4038,3768.476,0,0
ENSCAFT00000088916,6931,6661.476,0,0
ENSCAFT00000000037,6918,6648.476,2.920105,213
ENSCAFT00000041245,108,108,0,0
ENSCAFT00000083384,2102,1832.476,0,0
ENSCAFT00000086676,2015,1745.476,0,0
ENSCAFT00000000039,1701,1431.476,0,0
ENSCAFT00000083067,1575,1305.476,0,0
ENSCAFT00000085128,1660,1390.476,0,0
ENSCAFT00000000040,1881,1611.476,57.635679,1019
ENSCAFT00000077326,1852,1582.476,0,0
ENSCAFT00000081948,2146,1876.476,0,0
ENSCAFT00000000043,1962,1692.476,0,0
ENSCAFT00000070752,1848,1578.476,0,0
ENSCAFT00000081990,1098,828.476,0,0
ENSCAFT00000047153,1257,987.476,0,0
ENSCAFT00000066841,1743,1473.476,0,0
ENSCAFT00000035442,2258,1988.476,0.137512,3
ENSCAFT00000072121,2312,2042.476,0,0
ENSCAFT00000084728,2354,2084.476,0,0
ENSCAFT00000092725,2181,1911.476,0,0
ENSCAFT00000080931,389,123.967,146.177151,198.813
ENSCAFT00000085753,482,213.357,0,0
ENSCAFT00000000044,746,476.549,124.93132,653.187
ENSCAFT00000076171,716,446.568,0,0
ENSCAFT00000059438,1629,1359.476,0,0
ENSCAFT00000000045,351,91.325,0,0
ENSCAFT00000086699,1382,1112.476,14.406684,175.838
ENSCAFT00000000046,999,729.476,23.385511,187.162
ENSCAFT00000000047,1491,1221.476,1.567023,21
ENSCAFT00000000048,807,537.515,0,0
ENSCAFT00000054921,1325,1055.476,0,0
ENSCAFT00000051856,1736,1466.476,0,0
ENSCAFT00000052679,690,420.595,0,0
ENSCAFT00000062133,797,527.52,0,0
ENSCAFT00000057038,914,644.486,0,0
ENSCAFT00000065255,391,125.783,0,0
ENSCAFT00000067758,264,38.567,0,0
ENSCAFT00000080395,384,119.451,0,0
ENSCAFT00000000049,2019,1749.476,0,0
ENSCAFT00000076122,1770,1500.476,0,0
ENSCAFT00000062481,1613,1343.476,0,0
ENSCAFT00000000050,327,73.226,0,0
ENSCAFT00000000052,588,318.772,0,0
ENSCAFT00000091074,1453,1183.476,0,0
ENSCAFT00000088124,415,148.164,0,0
ENSCAFT00000086471,490,221.27,0,0
ENSCAFT00000073851,1171,901.476,0,0
ENSCAFT00000058233,769,499.532,0,0
ENSCAFT00000080921,855,585.494,0,0
ENSCAFT00000000054,1608,1338.476,9.806023,144
ENSCAFT00000061360,201,19.11,0,0
ENSCAFT00000000055,7248,6978.476,2.873446,220
ENSCAFT00000062873,7041,6771.476,0,0
ENSCAFT00000071806,7179,6909.476,0,0
ENSCAFT00000086320,7035,6765.476,0,0
ENSCAFT00000047983,1044,774.476,0,0
ENSCAFT00000000056,1041,771.476,0,0
ENSCAFT00000036237,1118,848.476,3.544993,33
ENSCAFT00000066785,1914,1644.476,0,0
ENSCAFT00000093190,2527,2257.476,0,0
ENSCAFT00000000060,2335,2065.476,0.044129,1
ENSCAFT00000071207,1877,1607.476,0.056702,1
ENSCAFT00000000062,312,63.202,0,0
ENSCAFT00000069831,724,454.561,0.519217,2.589
ENSCAFT00000000063,1603,1333.476,24.395948,356.913
ENSCAFT00000062715,1549,1279.476,0.819089,11.498
ENSCAFT00000060437,726,456.56,0,0
ENSCAFT00000000065,519,250.035,0,0
ENSCAFT00000062371,1232,962.476,0,0
ENSCAFT00000000067,2637,2367.476,0.0385,1
ENSCAFT00000063076,2175,1905.476,0,0
ENSCAFT00000083445,523,254.012,0,0
ENSCAFT00000084112,1682,1412.476,0,0
ENSCAFT00000000075,2528,2258.476,0,0
ENSCAFT00000061254,372,108.866,0,0
ENSCAFT00000062657,381,116.771,0,0
ENSCAFT00000065334,585,315.78,0,0
ENSCAFT00000071405,502,233.153,0,0
ENSCAFT00000073016,393,127.612,0,0
ENSCAFT00000093654,646,376.655,0,0
ENSCAFT00000090648,387,122.155,0,0
ENSCAFT00000090329,297,54.273,0,0
ENSCAFT00000042363,91,91,0,0
ENSCAFT00000091823,229,26.902,0,0
ENSCAFT00000000076,2820,2550.476,0,0
ENSCAFT00000070606,896,626.487,0,0
ENSCAFT00000081174,5551,5281.476,5.124339,296.929
ENSCAFT00000084132,238,29.511,0,0
ENSCAFT00000044152,378,114.112,0,0
ENSCAFT00000073934,1290,1020.476,0,0
ENSCAFT00000068157,210,21.623,0,0
ENSCAFT00000066159,556,286.866,0,0
ENSCAFT00000085177,1616,1346.476,0,0
ENSCAFT00000086480,252,34.084,0,0
ENSCAFT00000092508,640,370.664,0,0
ENSCAFT00000082829,752,482.544,0,0
ENSCAFT00000068737,1296,1026.476,0,0
ENSCAFT00000066137,781,511.529,0,0
ENSCAFT00000000078,1266,996.476,12.805668,140
ENSCAFT00000072621,739,469.553,0,0
ENSCAFT00000000080,1256,986.476,4.435022,48
ENSCAFT00000000083,1708,1438.476,1.267268,20
ENSCAFT00000068237,1092,822.476,0.11082,1
ENSCAFT00000000079,1161,891.476,0,0
ENSCAFT00000085954,1130,860.476,2.017086,19.042
ENSCAFT00000091043,563,293.843,51.142496,164.875
ENSCAFT00000043665,864,594.492,10.898213,71.082
ENSCAFT00000000084,2353,2083.476,0,0
ENSCAFT00000000107,1196,926.476,0.59028,6
ENSCAFT00000000087,1748,1478.476,0,0
ENSCAFT00000000088,1549,1279.476,0,0
ENSCAFT00000089065,1313,1043.476,0,0
ENSCAFT00000038011,1532,1262.476,3.754233,52
ENSCAFT00000000116,1936,1666.476,43.91951,803
ENSCAFT00000060374,1774,1504.476,2.948612,48.67
ENSCAFT00000083734,1292,1022.476,0,0
ENSCAFT00000000117,1274,1004.476,7.924367,87.33
ENSCAFT00000046240,790,520.524,0.875528,5
ENSCAFT00000000118,907,637.486,0,0
ENSCAFT00000086848,1570,1300.476,0,0
ENSCAFT00000064224,1380,1110.476,0,0
ENSCAFT00000056556,819,549.511,0,0
ENSCAFT00000058265,1020,750.476,0,0
ENSCAFT00000072301,1306,1036.476,0,0
ENSCAFT00000093855,133,1.906,0,0
ENSCAFT00000086141,1258,988.476,0,0
ENSCAFT00000067551,3536,3266.476,0,0
ENSCAFT00000092492,3908,3638.476,0,0
ENSCAFT00000064279,3821,3551.476,0.406255,15.829
ENSCAFT00000000123,4352,4082.476,3.843936,172.171
ENSCAFT00000000126,3419,3149.476,12.936304,447
ENSCAFT00000082688,439,171.204,0,0
ENSCAFT00000051098,1621,1351.476,0,0
ENSCAFT00000050616,339,81.98,0,0
ENSCAFT00000000128,3628,3358.476,0.805712,29.688
ENSCAFT00000049213,3484,3214.476,0.458299,16.163
ENSCAFT00000085429,877,607.491,0.772564,5.149
ENSCAFT00000066181,874,604.491,0,0
ENSCAFT00000000134,3732,3462.476,4.065171,154.427
ENSCAFT00000060585,3735,3465.476,0.891274,33.887
ENSCAFT00000067951,3660,3390.476,0,0
ENSCAFT00000081474,3567,3297.476,2.301301,83.256
ENSCAFT00000089981,3735,3465.476,1.870896,71.133
ENSCAFT00000090127,3660,3390.476,0.384341,14.297
ENSCAFT00000076732,3586,3316.476,0,0
ENSCAFT00000000136,429,161.545,0,0
ENSCAFT00000041378,98,98,0,0
ENSCAFT00000073228,3833,3563.476,0,0
ENSCAFT00000046346,3999,3729.476,7.278616,297.821
ENSCAFT00000063852,3546,3276.476,0,0
ENSCAFT00000064890,3765,3495.476,0,0
ENSCAFT00000069238,3888,3618.476,0,0
ENSCAFT00000071735,3696,3426.476,0,0
ENSCAFT00000076232,3948,3678.476,0,0
ENSCAFT00000000137,2988,2718.476,1.715952,51.179
ENSCAFT00000078147,264,38.567,0,0
ENSCAFT00000075810,1461,1191.476,0.458994,6
ENSCAFT00000072940,197,17.944,0,0
ENSCAFT00000072707,480,211.378,0,0
ENSCAFT00000065178,737,467.554,0,0
ENSCAFT00000078906,359,97.838,0,0
ENSCAFT00000070216,885,615.488,0,0
ENSCAFT00000053764,684,414.603,0,0
ENSCAFT00000049126,612,342.72,29.520559,111
ENSCAFT00000088075,1088,818.476,0,0
ENSCAFT00000075678,1479,1209.476,0,0
ENSCAFT00000085599,482,213.357,0,0
ENSCAFT00000000141,3824,3554.476,0.333356,13
ENSCAFT00000034381,105,105,0,0
ENSCAFT00000071844,669,399.624,0.228081,1
ENSCAFT00000068282,1335,1065.476,0.085546,1
ENSCAFT00000000144,2280,2010.476,0,0
ENSCAFT00000067252,2187,1917.476,0,0
ENSCAFT00000074157,2304,2034.476,0,0
ENSCAFT00000081211,2187,1917.476,0,0
ENSCAFT00000000145,1491,1221.476,0,0
ENSCAFT00000042522,144,5.806,0,0
ENSCAFT00000078793,546,276.905,0,0
ENSCAFT00000046556,107,107,0,0
ENSCAFT00000036863,168,8.163,212.146077,19
ENSCAFT00000067095,162,5.784,0,0
ENSCAFT00000085382,1086,816.476,0,0
ENSCAFT00000072515,210,21.623,0,0
ENSCAFT00000000149,1397,1127.476,0,0
ENSCAFT00000074872,1165,895.476,0,0
ENSCAFT00000090314,2595,2325.476,0,0
ENSCAFT00000089367,2860,2590.476,0.175667,4.993
ENSCAFT00000000153,1730,1460.476,69.439421,1112.652
ENSCAFT00000000154,620,350.702,0,0
ENSCAFT00000000155,2684,2414.476,0,0
ENSCAFT00000040434,189,15.539,0,0
ENSCAFT00000000157,441,173.146,0,0
ENSCAFT00000000158,831,561.506,131.645922,811
ENSCAFT00000088860,594,324.755,0,0
ENSCAFT00000000160,2060,1790.476,0,0
ENSCAFT00000065699,3372,3102.476,0,0
ENSCAFT00000000162,3804,3534.476,0,0
ENSCAFT00000073241,4041,3771.476,0,0
ENSCAFT00000085308,4748,4478.476,0,0
ENSCAFT00000089778,889,619.488,0,0
ENSCAFT00000084573,1370,1100.476,0,0
ENSCAFT00000089400,3830,3560.476,0,0
ENSCAFT00000090872,4136,3866.476,0,0
ENSCAFT00000060175,1422,1152.476,0,0
ENSCAFT00000000166,2363,2093.476,6.617845,152
ENSCAFT00000047112,2330,2060.476,0,0
ENSCAFT00000041917,104,104,0,0
ENSCAFT00000000169,7264,6994.476,0,0
ENSCAFT00000071296,7228,6958.476,0,0
ENSCAFT00000093014,9923,9653.476,0,0
ENSCAFT00000074286,6830,6560.476,0,0
ENSCAFT00000077365,7038,6768.476,0,0
ENSCAFT00000077543,6195,5925.476,0.030764,2
ENSCAFT00000032747,93,93,0,0
ENSCAFT00000045031,3102,2832.476,6.304155,195.908
ENSCAFT00000080661,4346,4076.476,0.087204,3.9
ENSCAFT00000079043,2991,2721.476,0,0
ENSCAFT00000000200,3087,2817.476,8.823389,272.744
ENSCAFT00000092784,2967,2697.476,0,0
ENSCAFT00000059889,3195,2925.476,13.64292,437.888
ENSCAFT00000077530,3052,2782.476,0.572605,17.48
ENSCAFT00000078814,3304,3034.476,7.158777,238.332
ENSCAFT00000088503,3325,3055.476,0,0
ENSCAFT00000000203,4426,4156.476,22.104273,1008
ENSCAFT00000074593,1411,1141.476,0,0
ENSCAFT00000067092,725,455.56,0,0
ENSCAFT00000065549,1011,741.476,0,0
ENSCAFT00000000207,1908,1638.476,88.959178,1599.152
ENSCAFT00000000209,2047,1777.476,20.837991,406.367
ENSCAFT00000000210,925,655.485,0,0
ENSCAFT00000000212,1541,1271.476,0,0
ENSCAFT00000092862,4447,4177.476,3.408628,156.226
ENSCAFT00000000221,4680,4410.476,0,0
ENSCAFT00000000223,4722,4452.476,3.322878,162.321
ENSCAFT00000089787,4578,4308.476,0,0
ENSCAFT00000090720,4329,4059.476,0,0
ENSCAFT00000075501,4230,3960.476,4.269008,185.495
ENSCAFT00000018288,411,144.377,0,0
ENSCAFT00000074626,1306,1036.476,0.16261,1.849
ENSCAFT00000044624,901,631.487,30.911505,214.162
ENSCAFT00000082496,1116,846.476,0,0
ENSCAFT00000000227,1076,806.476,96.667185,855.322
ENSCAFT00000084837,1037,767.476,1.941439,16.347
ENSCAFT00000034213,104,104,0,0
ENSCAFT00000076433,212,22.158,0,0
ENSCAFT00000091902,472,203.489,0,0
ENSCAFT00000087820,250,33.39,0,0
ENSCAFT00000064124,96,96,0,0
ENSCAFT00000070876,588,318.772,0,0
ENSCAFT00000087580,1152,882.476,0,0
ENSCAFT00000063950,5207,4937.476,0,0
ENSCAFT00000053063,913,643.486,0,0
ENSCAFT00000056357,538,268.942,0,0
ENSCAFT00000091203,995,725.476,0,0
ENSCAFT00000050762,1911,1641.476,0,0
ENSCAFT00000048913,2636,2366.476,1.51789,39.41
ENSCAFT00000093611,2163,1893.476,0,0
ENSCAFT00000000232,2223,1953.476,0,0
ENSCAFT00000064769,2085,1815.476,1.458192,29.045
ENSCAFT00000078297,2025,1755.476,0,0
ENSCAFT00000087833,2046,1776.476,2.696006,52.546
ENSCAFT00000072359,1971,1701.476,0,0
ENSCAFT00000070690,1689,1419.476,0,0
ENSCAFT00000000233,1271,1001.476,0,0
ENSCAFT00000000237,2314,2044.476,0.044582,1
ENSCAFT00000045996,716,446.568,1.020524,5
ENSCAFT00000091822,633,363.676,0,0
ENSCAFT00000051989,1214,944.476,0,0
ENSCAFT00000075649,1152,882.476,0.103285,1
ENSCAFT00000069450,1649,1379.476,0,0
ENSCAFT00000000238,1673,1403.476,7.589357,116.861
ENSCAFT00000092898,1541,1271.476,0,0
ENSCAFT00000066679,1557,1287.476,0.363827,5.139
ENSCAFT00000000239,897,627.487,8.860659,61
ENSCAFT00000000242,2118,1848.476,5.769166,117
ENSCAFT00000077187,1881,1611.476,0,0
ENSCAFT00000044089,865,595.492,150.612238,984
ENSCAFT00000071155,1370,1100.476,0,0
ENSCAFT00000046463,186,14.618,0,0
ENSCAFT00000042346,113,113,0,0
ENSCAFT00000000254,5369,5099.476,0,0
ENSCAFT00000045423,5330,5060.476,0,0
ENSCAFT00000079464,4697,4427.476,0,0
ENSCAFT00000047783,107,107,0,0
ENSCAFT00000093883,117,117,0,0
ENSCAFT00000034188,190,15.854,0,0
ENSCAFT00000013152,879,609.489,0,0
ENSCAFT00000067421,945,675.483,0,0
ENSCAFT00000073605,1054,784.476,0,0
ENSCAFT00000078078,296,53.717,0,0
ENSCAFT00000076355,605,335.733,0,0
ENSCAFT00000063068,676,406.617,0,0
ENSCAFT00000062551,411,144.377,0,0
ENSCAFT00000040389,107,107,0,0
ENSCAFT00000081907,398,132.223,0,0
ENSCAFT00000000262,2656,2386.476,14.971661,392
ENSCAFT00000061893,1482,1212.476,0,0
ENSCAFT00000061940,2016,1746.476,0,0
ENSCAFT00000082853,2304,2034.476,14.029196,313.144
ENSCAFT00000000266,1691,1421.476,2.042661,31.856
ENSCAFT00000000268,1100,830.476,14.048255,128
ENSCAFT00000066592,668,398.625,0,0
ENSCAFT00000070436,1699,1429.476,0,0
ENSCAFT00000079900,1747,1477.476,0,0
ENSCAFT00000000270,1917,1647.476,36.597661,661.502
ENSCAFT00000091690,1453,1183.476,0,0
ENSCAFT00000093262,302,57.136,0,0
ENSCAFT00000074713,1277,1007.476,0,0
ENSCAFT00000046010,1717,1447.476,0,0
ENSCAFT00000000275,1708,1438.476,0,0
ENSCAFT00000073749,1552,1282.476,0,0
ENSCAFT00000068475,1359,1089.476,0,0
ENSCAFT00000078402,1024,754.476,0,0
ENSCAFT00000000276,891,621.487,0,0
ENSCAFT00000000277,2517,2247.476,0,0
ENSCAFT00000000278,1437,1167.476,20.220544,259
ENSCAFT00000000281,1089,819.476,17.017519,153
ENSCAFT00000079700,926,656.485,0,0
ENSCAFT00000066501,1010,740.476,0,0
ENSCAFT00000049713,1570,1300.476,0,0
ENSCAFT00000063754,1694,1424.476,0,0
ENSCAFT00000058497,2229,1959.476,0,0
ENSCAFT00000000292,1848,1578.476,2.48297,43
ENSCAFT00000042251,91,91,0,0
ENSCAFT00000079917,666,396.628,0.459686,2
ENSCAFT00000000291,303,57.716,0,0
ENSCAFT00000090368,1405,1135.476,0,0
ENSCAFT00000034359,107,107,0,0
ENSCAFT00000047691,1717,1447.476,7.092381,112.632
ENSCAFT00000086287,1355,1085.476,6.496527,77.368
ENSCAFT00000089751,964,694.48,0,0
ENSCAFT00000080751,999,729.476,16.021952,128.229
ENSCAFT00000082407,1103,833.476,0,0
ENSCAFT00000086594,936,666.483,21.666664,158.431
ENSCAFT00000000293,1008,738.476,0,0
ENSCAFT00000075508,1870,1600.476,0.588873,10.34
ENSCAFT00000073235,1909,1639.476,0,0
ENSCAFT00000000297,1915,1645.476,0,0
ENSCAFT00000036358,1855,1585.476,0.057489,1
ENSCAFT00000048300,104,104,0,0
ENSCAFT00000063027,360,98.671,0,0
ENSCAFT00000086055,2235,1965.476,0,0
ENSCAFT00000000298,1904,1634.476,0.0758,1.359
ENSCAFT00000045372,2069,1799.476,0.066305,1.309
ENSCAFT00000081672,1967,1697.476,0,0
ENSCAFT00000081886,1805,1535.476,1.2069,20.332
ENSCAFT00000000299,524,255.007,1460.098162,4085.013
ENSCAFT00000040140,74,74,0,0
ENSCAFT00000041107,77,77,0,0
ENSCAFT00000032959,130,1.057,86.261436,1
ENSCAFT00000042307,103,103,0,0
ENSCAFT00000088507,1638,1368.476,0,0
ENSCAFT00000062572,216,23.273,0,0
ENSCAFT00000073976,152,1.877,0,0
ENSCAFT00000089734,716,446.568,0,0
ENSCAFT00000062758,613,343.718,0,0
ENSCAFT00000086031,574,304.809,2.392235,8
ENSCAFT00000070730,2446,2176.476,0,0
ENSCAFT00000000302,1909,1622.476,0,0
ENSCAFT00000088629,2400,2130.476,0.582312,13.611
ENSCAFT00000091010,558,288.86,0,0
ENSCAFT00000077402,979,709.477,0,0
ENSCAFT00000000314,1824,1554.476,0.454469,7.751
ENSCAFT00000046541,2697,2427.476,0.895968,23.862
ENSCAFT00000045886,1779,1509.476,0.144146,2.387
ENSCAFT00000035053,107,107,0,0
ENSCAFT00000083966,1412,1142.476,0,0
ENSCAFT00000000328,1299,1029.476,0,0
ENSCAFT00000000332,1247,977.476,15.808207,169.53
ENSCAFT00000000338,2657,2387.476,0,0
ENSCAFT00000089532,2675,2405.476,0,0
ENSCAFT00000077503,3458,3188.476,0,0
ENSCAFT00000090546,3335,3065.476,0,0
ENSCAFT00000043617,107,107,0,0
ENSCAFT00000082795,3463,3193.476,0,0
ENSCAFT00000046374,1456,1186.476,8.055794,104.864
ENSCAFT00000069376,1324,1054.476,0,0
ENSCAFT00000076004,1447,1177.476,0,0
ENSCAFT00000062745,2299,2029.476,0.074329,1.655
ENSCAFT00000000342,1693,1423.476,1.567547,24.481
ENSCAFT00000082015,1588,1318.476,0,0
ENSCAFT00000091079,1597,1327.476,0,0
ENSCAFT00000034530,101,101,0,0
ENSCAFT00000064722,1082,812.476,0,0
ENSCAFT00000000353,1478,1208.476,0,0
ENSCAFT00000042959,1376,1106.476,0,0
ENSCAFT00000078395,2349,2079.476,0,0
ENSCAFT00000068723,2093,1823.476,0.357954,7.161
ENSCAFT00000000360,2427,2157.476,0,0
ENSCAFT00000063046,2334,2064.476,25.629112,580.5
ENSCAFT00000089075,2233,1963.476,0.19743,4.253
ENSCAFT00000092434,2205,1935.476,0.280877,5.964
ENSCAFT00000071005,2207,1937.476,0,0
ENSCAFT00000070511,2453,2183.476,0,0
ENSCAFT00000078815,2081,1811.476,1.919317,38.145
ENSCAFT00000085520,2427,2157.476,0.211235,5
ENSCAFT00000073974,2448,2178.476,0,0
ENSCAFT00000063947,2004,1734.476,0,0
ENSCAFT00000074340,1860,1590.476,0,0
ENSCAFT00000083287,2010,1740.476,0,0
ENSCAFT00000077510,2175,1905.476,0,0
ENSCAFT00000000363,2484,2214.476,0,0
ENSCAFT00000088247,2592,2322.476,0,0
ENSCAFT00000000373,3890,3620.476,15.95981,633.946
ENSCAFT00000079702,3621,3351.476,0,0
ENSCAFT00000082437,4801,4531.476,0,0
ENSCAFT00000088442,3438,3168.476,0,0
ENSCAFT00000072976,360,98.671,10.21084,11.054
ENSCAFT00000086105,1143,873.476,0,0
ENSCAFT00000000374,306,59.505,3.085181,2.014
ENSCAFT00000000378,1440,1170.476,2.569759,33
ENSCAFT00000082689,3828,3558.476,0.801794,31.303
ENSCAFT00000064786,1518,1248.476,0,0
ENSCAFT00000000380,1542,1272.476,19.053425,266
ENSCAFT00000000383,3138,2868.476,43.193097,1359.329
ENSCAFT00000035671,3165,2895.476,0,0
ENSCAFT00000086038,3018,2748.476,1.091759,32.921
ENSCAFT00000069948,2542,2272.476,2.27617,56.75
ENSCAFT00000090096,2043,1773.476,6.718038,130.715
ENSCAFT00000073825,2321,2051.476,0,0
ENSCAFT00000059949,2588,2318.476,0,0
ENSCAFT00000082384,2453,2183.476,0,0
ENSCAFT00000000389,2366,2096.476,1.69557,39
ENSCAFT00000060704,2084,1814.476,0,0
ENSCAFT00000000397,4543,4273.476,2.282146,107
ENSCAFT00000066564,4519,4249.476,0,0
ENSCAFT00000070128,3828,3558.476,0,0
ENSCAFT00000080042,418,151.017,0,0
ENSCAFT00000000399,1426,1156.476,19.817757,251.449
ENSCAFT00000083952,1813,1543.476,0.270018,4.572
ENSCAFT00000000400,1792,1522.476,0.478939,8
ENSCAFT00000066437,1311,1041.476,0,0
ENSCAFT00000000403,2006,1736.476,0,0
ENSCAFT00000000408,696,426.589,0,0
ENSCAFT00000049327,393,127.612,0,0
ENSCAFT00000033902,163,6.211,0,0
ENSCAFT00000075671,210,21.623,0,0
ENSCAFT00000000413,1480,1210.476,27.333262,363
ENSCAFT00000066183,1091,821.476,0,0
ENSCAFT00000078668,1316,1046.476,0,0
ENSCAFT00000000414,513,244.07,0,0
ENSCAFT00000080186,333,77.521,0,0
ENSCAFT00000000416,819,549.511,0,0
ENSCAFT00000072933,1258,988.476,0,0
ENSCAFT00000090793,1297,1027.476,0.088709,1
ENSCAFT00000074183,161,5.348,0,0
ENSCAFT00000088378,233,28.031,0,0
ENSCAFT00000065920,207,20.782,0,0
ENSCAFT00000090010,526,256.999,0,0
ENSCAFT00000091462,512,243.076,0,0
ENSCAFT00000000421,2388,2118.476,8.260735,192
ENSCAFT00000068520,2217,1947.476,0,0
ENSCAFT00000087541,405,138.741,0,0
ENSCAFT00000089287,650,380.649,0,0
ENSCAFT00000074292,492,223.248,0,0
ENSCAFT00000078979,338,81.227,0,0
ENSCAFT00000043071,1446,1176.476,1.936859,25
ENSCAFT00000000423,6372,6102.476,1.23651,82.787
ENSCAFT00000044681,6627,6357.476,1.289851,89.967
ENSCAFT00000066773,6174,5904.476,0.667581,43.246
ENSCAFT00000086635,6504,6234.476,0,0
ENSCAFT00000083086,7019,6749.476,0,0
ENSCAFT00000085957,758,488.539,0,0
ENSCAFT00000000424,757,487.539,71.041979,380
ENSCAFT00000045214,4737,4467.476,0,0
ENSCAFT00000084068,4813,4543.476,0,0
ENSCAFT00000000426,4695,4425.476,2.61109,126.777
ENSCAFT00000043400,4740,4470.476,2.777393,136.223
ENSCAFT00000091956,4872,4602.476,0,0
ENSCAFT00000044219,336,79.738,0,0
ENSCAFT00000065183,1279,1009.476,1.580155,17.501
ENSCAFT00000000433,995,725.476,24.185054,192.499
ENSCAFT00000088086,174,10.422,0,0
ENSCAFT00000087849,2565,2295.476,0,0
ENSCAFT00000035160,2519,2249.476,4.841732,119.493
